26,35,92,24,50,41,67,86,14,14,81,85,2,45,74,66,1,36,38,59,27,6,30,21,63,42,37,0,25,76,96,1,67,28,60,6,18,17,43,19,93,11,42,87,31,46,81,87,44,69,63,39,95,86,74,58,59,23,50,20,17,32,1,63
73,75,49,14,74,46,24,72,33,39,38,90,30,88,90,15,35,28,16,19,16,96,35,42,62,64,86,82,14,35,13,80,96,62,7,91,40,29,51,86,23,67,11,67,50,93,18,22,35,30,0,36,84,74,3,84,32,43,41,3,58,44,97,48
26,60,80,46,96,33,58,22,24,1,3,98,93,26,2,10,79,76,81,43,80,45,14,79,87,23,98,66,66,15,62,0,50,9,81,23,35,82,57,12,90,56,9,74,14,17,43,27,14,61,58,6,35,33,78,15,64,27,57,13,46,41,39,23
45,59,70,28,58,46,29,35,13,93,46,5,69,23,69,26,22,93,15,42,55,88,72,9,43,84,55,86,91,75,64,87,70,59,64,41,55,88,44,30,56,29,84,97,82,49,88,54,57,18,42,70,10,40,42,11,79,13,76,81,32,21,72,47
19,29,76,49,25,90,22,80,76,99,65,16,16,37,53,50,17,74,10,20,95,9,85,57,16,44,80,12,42,36,15,84,76,0,88,55,23,76,12,10,71,54,42,40,49,35,14,86,35,22,52,3,4,75,51,84,91,34,58,60,40,61,52,28
52,45,80,4,96,44,72,14,21,71,97,7,73,7,16,9,92,28,56,19,21,83,63,43,35,62,63,34,1,97,1,23,44,86,91,59,44,93,2,72,33,59,51,67,53,29,1,8,65,27,82,12,81,20,79,82,26,43,94,54,2,7,54,29
75,29,82,98,47,21,75,25,53,68,98,99,68,17,37,83,69,9,95,48,78,24,87,94,44,75,20,77,38,64,0,28,8,64,46,87,34,95,79,58,18,28,48,78,3,2,21,6,14,43,28,92,51,95,6,13,10,86,80,44,57,17,65,89
4,55,41,87,0,88,59,75,31,6,17,15,49,48,58,6,60,4,41,27,69,92,78,42,37,25,15,53,32,77,91,86,22,49,57,99,0,92,67,1,78,23,20,97,19,1,98,53,6,96,76,73,94,95,94,76,59,94,65,7,9,82,20,96
44,99,33,63,54,27,7,39,35,31,12,44,38,71,25,26,83,78,12,97,75,85,58,54,39,34,4,55,82,95,73,21,67,48,95,64,25,43,27,10,64,57,87,63,3,28,98,7,46,7,46,43,30,91,90,18,98,39,27,72,51,78,60,82
88,20,40,90,49,84,53,17,3,82,49,48,20,78,32,21,53,26,12,30,24,76,71,72,85,75,91,49,94,64,34,56,93,69,22,70,54,38,95,87,38,92,43,91,15,79,14,80,6,6,56,17,89,9,1,63,38,52,43,65,61,12,81,42
9,89,5,90,52,7,81,49,65,67,72,75,55,32,16,42,56,3,77,60,57,49,14,92,50,39,35,79,15,61,9,8,73,47,10,38,56,53,76,84,97,27,27,78,92,75,3,4,95,17,65,47,73,13,98,41,43,14,92,22,63,59,67,92
32,53,56,30,2,81,55,52,28,84,85,25,54,38,31,3,91,62,87,44,30,25,37,68,19,49,23,95,11,1,58,30,21,49,73,44,50,28,67,29,99,28,95,65,45,44,44,23,13,89,70,37,15,8,95,66,96,55,7,61,5,78,80,29
78,49,87,96,15,60,51,82,50,24,86,24,94,95,30,50,81,26,59,85,95,75,48,32,3,24,94,4,14,29,67,19,45,28,10,55,88,32,81,69,3,15,40,48,94,41,11,68,81,6,58,63,79,5,63,12,96,67,1,3,10,55,91,86
88,41,24,61,44,3,13,60,97,2,86,74,18,89,90,87,68,34,25,5,30,31,48,61,25,30,2,96,7,6,52,74,64,12,98,19,78,33,11,15,97,92,36,58,23,30,25,82,23,37,95,84,60,39,71,63,39,39,86,58,43,84,50,39
5,2,40,39,93,78,79,77,76,30,0,48,19,16,60,71,21,4,50,10,7,6,24,92,20,99,90,89,24,4,40,22,37,34,89,12,19,64,11,25,39,98,4,87,82,92,58,47,68,56,34,43,62,1,49,15,76,65,11,55,85,28,33,67
97,36,27,62,36,79,54,35,23,61,88,23,6,15,67,76,99,45,34,99,23,96,30,7,24,50,63,67,58,69,94,31,78,51,44,94,19,1,60,44,20,92,67,0,85,78,11,42,24,88,35,14,96,43,57,4,88,29,68,96,35,66,53,60
90,76,49,95,22,56,43,26,33,47,55,56,16,22,30,46,92,11,81,61,90,77,24,72,41,9,81,46,8,7,25,44,94,68,24,5,4,77,84,62,82,45,38,85,94,28,23,56,11,96,13,76,41,47,75,49,41,89,25,50,50,41,46,57
83,68,6,49,31,3,99,51,18,43,32,32,47,11,55,34,64,79,99,27,14,43,76,29,35,81,51,28,47,72,36,48,85,75,69,48,74,76,78,3,13,12,24,46,43,21,65,32,46,2,71,16,0,33,32,12,86,16,38,33,31,88,29,95
53,13,56,91,28,31,24,13,94,96,66,40,61,62,87,44,69,20,37,66,72,60,4,34,56,69,50,31,15,98,20,73,34,53,44,92,50,79,32,90,68,68,99,66,5,11,5,5,31,81,31,51,16,91,21,50,30,73,58,60,94,39,11,35
